longitude,latitude
-62.656812,-64.589528
-62.9306,-64.6725
-62.9665,-64.6968
-57.837689,-51.479862
-57.02328,-63.39162
-36.50821,-54.28269
-54.79415,-61.1338
-62.67237,-64.67052
-60.21987,-51.31855
-35.78958,-54.81651
-61.97174,-52.79119
-62.682854,-64.80737
-63.21361,-64.87107
-37.96809,-54.02119
-34.813328,-55.03449
-62.66024,-64.6374
-59.09961,-52.43378
-26.2179,-58.475616
-60.08966,-51.312675
-36.80024,-54.13416
-62.85759,-64.82318
-63.495014,-64.825195
-60.533333,-62.898888
-36.509125,-54.282525
-56.9958,-63.395314
-59.896708,-62.595778
-61.208339,-62.732728
